-91.726 10.4022
-92.5616 10.385
-93.0053 10.4193
-93.8429 10.4444
-94.4002 10.3881
-95.1773 10.4322
-95.731 10.328
-96.0661 10.0034
-95.7371 9.52215
-95.0108 9.51904
-93.8987 9.40352
-93.063 9.41048
-92.1174 9.36365
-91.1689 9.32841
-90.1664 9.32695
-89.2738 9.29848
-87.9935 9.21778
-87.1011 9.24003
-85.9323 9.16578
-84.818 9.2136
-83.8152 9.2263
-82.3111 9.25894
-81.2523 9.21521
-80.3055 9.26966
-79.1913 9.27179
-78.3561 9.26927
-77.4071 9.2506
-76.2938 9.15212
-75.2359 9.21265
-74.2889 9.23221
-73.2304 9.22176
-72.3344 9.24597
-71.3911 9.06377
-70.7225 9.00533
-69.8321 8.87212
-68.5508 8.90126
-67.2126 8.90584
-66.2109 8.83119
-65.1525 8.76935
-64.2054 8.77328
-62.9784 8.69629
-62.0884 8.7899
-61.1999 8.81082
-60.4738 8.81708
-59.6372 8.77889
-58.3559 8.77041
-57.8008 8.75645
-57.2974 8.71659
-56.6289 8.69558
-55.7933 8.71756
-55.1804 8.7228
-54.4562 8.71456
-53.3976 8.71721
-52.2278 8.78652
-51.4479 8.73714
-50.4451 8.74938
-49.8323 8.77075
-48.6067 8.78685
-47.7153 8.78148
-46.9345 8.79131
-45.8212 8.72036
-44.9864 8.73653
-43.76 8.7899
-43.2029 8.80459
-42.5953 8.82626
-42.0346 8.81404
-41.4759 8.75151
-40.7516 8.71843
-40.1388 8.78394
-39.5817 8.75781
-39.1361 8.75758
-38.6347 8.80655
-38.2447 8.77854
-37.8547 8.74123
-37.4091 8.7923
-35.9611 8.78602
-34.6793 8.78076
-33.8436 8.83903
-32.8966 8.83963
-32.0052 8.8087
-31.0024 8.86909
-29.9997 8.8264
-29.1083 8.82878
-27.7705 8.83849
-26.5457 8.72773
-25.4873 8.7165
-24.2616 8.6655
-23.0892 8.68424
-22.1449 8.54477
-20.8074 8.50105
-19.5257 8.45263
-17.9667 8.37676
-16.6851 8.31799
-15.5706 8.3359
-14.401 8.27044
-13.2307 8.27746
-12.5648 8.24932
-11.7826 8.30542
-11.225 8.26741
-10.6119 8.33761
-9.94418 8.2737
-9.10957 8.29055
-8.16166 8.32522
-7.15627 8.31888
-6.10021 8.19418
-5.04173 8.20764
-4.20608 8.21455
-3.25902 8.21726
-2.09019 8.14631
-1.30858 8.09495
-0.306399 8.16141
0.528273 8.19199
1.97994 8.12994
2.75763 8.20323
3.48095 8.19986
4.54034 8.18316
5.26597 8.14464
5.93308 8.20355
6.37876 8.23306
6.93779 8.20172
7.38503 8.28515
7.75928 8.14925
8.10818 7.83366
8.55309 7.68152
9.27282 7.59373
10.1085 7.35329
10.6702 7.35345
11.5114 7.20388
12.5089 7.36493
13.4027 7.4728
14.412 7.6901
15.1803 8.05105
15.6266 8.26723
16.2416 8.29494
17.0758 8.37201
17.9672 8.45068
18.6906 8.3527
19.4689 8.36621
20.0833 8.32903
20.8076 8.36605
21.5349 8.39958
22.811 8.30214
23.5936 8.32996
24.2817 8.11023
24.3617 7.60334
24.4628 6.99157
24.4059 6.20837
24.5479 5.43455
24.7617 4.81808
25.0482 4.37841
25.4039 3.83047
25.9341 3.55091
26.5429 3.48577
27.1405 3.94951
27.7711 4.42902
28.3433 5.30396
29.0083 5.9264
29.3964 6.59346
30.0334 7.39695
30.4568 7.93096
30.9385 8.5706
31.4443 9.3344
31.9062 9.83899
32.3178 9.99556
32.4543 9.44194
32.3424 8.99712
32.3298 8.3286
32.2872 7.66008
32.3614 7.04572
32.2586 6.26963
32.1964 5.65849
32.1029 4.76416
32.0489 3.98324
32.0854 3.31228
31.9712 2.75763
32.0396 2.13545
31.8344 1.53202
31.8289 0.861208
31.99 0.183618
32.3457 -0.243851
32.8982 -0.739612
33.7837 -0.849395
34.3622 -0.710696
34.8876 -0.0191316
35.4023 0.808785
35.7456 1.19234
36.2095 1.94174
36.8011 2.75484
37.2693 3.52304
37.7639 4.47142
38.2574 5.25764
38.5964 5.86575
39.0468 6.53111
39.4802 7.20908
39.8636 7.93611
40.3677 8.68935
40.853 9.50473
41.3001 10.2266
41.5896 10.8341
41.8697 11.2788
42.1444 11.7269
42.4414 12.3274
42.8817 13.0026
43.044 13.3927
43.2547 13.7354
43.8157 14.4808
44.21 14.4567
44.2384 13.7881
44.214 13.1202
44.2478 12.3397
44.2545 11.504
44.2471 10.2762
44.383 9.55421
44.3819 8.8306
44.4857 7.99434
44.4374 7.1038
44.4823 6.49018
44.5055 5.54178
44.3968 4.65176
44.4035 3.87539
44.3112 3.09147
44.3678 2.31195
44.3634 1.64156
44.4741 1.08215
44.7443 0.405587
45.098 -0.0812431
45.5916 -0.319965
46.0404 -0.518244
47.0404 -0.187042
47.6198 0.241597
48.0225 1.04872
48.4879 1.70359
49.0113 2.52644
49.4565 3.30864
49.7829 4.08959
50.2298 4.64717
50.7013 5.35933
50.968 6.06294
51.3782 6.77734
51.8168 7.50498
52.2817 8.27353
52.5085 8.88449
52.9297 9.67783
53.2782 10.2838
53.7366 10.9445
54.1325 11.6654
54.43 12.1549
54.74 12.7268
54.9842 13.2537
55.3914 13.7539
55.9159 14.019
56.1591 13.621
56.1814 12.7857
56.0542 11.8895
55.901 10.9481
55.755 10.1629
55.6441 9.16009
55.4555 8.44064
55.3158 7.48927
55.1979 6.76738
55.1458 6.04168
55.0153 5.20856
54.9225 4.47831
54.6817 3.75997
54.4404 2.76892
54.3443 1.69915
54.3354 0.809666
54.1511 -0.0300711
54.2166 -0.702496
54.453 -1.31046
54.6851 -1.85943
55.1255 -2.25343
55.7401 -2.43474
56.4817 -2.28494
57.1939 -1.76082
57.67 -1.0781
58.1661 -0.0158294
58.7044 0.911084
59.1398 1.69647
59.5985 2.35776
59.9523 3.04503
60.2915 3.7707
60.7648 4.36495
61.1845 5.10498
61.5282 5.65631
61.9625 6.44572
62.3804 6.92578
62.7068 7.38979
63.1888 7.02434
63.7594 6.71273
64.4182 5.92176
64.9326 5.49007
65.436 4.93653
65.9846 4.48258
66.3835 3.82101
66.8552 3.23917
67.3884 2.6537
67.8008 2.17994
68.2584 1.64344
68.2649 0.417823
68.2525 -0.137759
68.212 -0.863123
68.2058 -1.53202
68.1769 -2.19838
68.2882 -3.03763
68.1923 -3.65085
68.2978 -4.37321
68.3021 -5.31814
68.2969 -6.10242
68.4 -6.88111
68.3005 -7.82472
68.273 -8.44002
68.2464 -9.2692
68.1829 -9.71818
68.245 -10.5034
68.3322 -11.2255
68.3078 -11.8903
68.2012 -12.5096
68.3418 -13.1022
68.6065 -13.3261
69.0974 -13.3425
69.0796 -12.6196
69.0225 -11.5006
69.1975 -10.0556
69.2256 -8.9414
69.243 -7.60627
69.3237 -6.21134
69.4118 -4.87177
69.2502 -3.87182
69.2618 -2.97959
69.3274 -2.14482
69.3415 -1.36489
69.3206 -0.686317
69.6114 -0.427229
70.0984 -0.312499
70.4035 -0.864603
70.2948 -1.58221
70.2543 -2.36766
70.2135 -3.09189
70.2426 -3.81611
70.1699 -4.54469
70.2999 -5.2107
70.2593 -5.87737
70.1916 -6.43108
70.1723 -6.93454
70.244 -7.43724
70.2816 -8.16147
70.289 -8.88495
