-30.7428 -41.7049
-31.9015 -40.832
-32.6739 -40.444
-34.5123 -40.5501
-35.9626 -40.5436
-37.0264 -40.7339
-37.9951 -41.5062
-38.0928 -42.5706
-37.8 -43.9196
-36.3507 -44.4093
-34.8902 -44.5997
-34.5131 -45.9623
-33.1567 -46.1557
-32.081 -45.9461
-31.5143 -46.6346
-31.1211 -47.5048
-31.126 -48.8594
-30.5117 -49.5416
-30.0931 -48.512
-29.8408 -47.0594
-29.6633 -48.0291
-29.8985 -49.4199
-29.8469 -50.8722
-29.0609 -51.2922
-27.7909 -51.1142
-27.6069 -49.8435
-27.9728 -47.9686
-28.6379 -45.7908
-27.6046 -47.3017
-27.3107 -48.4528
-27.1851 -49.3605
-26.2186 -49.7207
-25.3631 -48.937
-25.1855 -47.18
-25.8537 -46.0926
-26.4529 -45.673
-26.222 -45.3106
-25.4954 -46.1571
-24.8254 -46.9365
-23.9744 -46.8823
-23.1846 -45.9709
-23.3137 -44.7669
-24.4621 -44.5277
-25.4863 -44.5161
-25.9177 -43.9741
-25.6126 -42.6428
-24.4608 -41.6775
-23.7347 -41.1323
-23.1288 -40.2858
-22.2203 -39.0157
-21.4348 -37.8046
-20.772 -36.3514
-20.4854 -34.8362
-20.1788 -33.0236
-20.1072 -29.0304
-19.9908 -26.1278
-20.4025 -24.4289
-21.0193 -23.345
-21.5604 -21.6489
-21.4991 -19.8945
-21.557 -18.0794
-21.3066 -15.7213
-20.9514 -13.6627
-20.773 -12.5735
-20.7699 -10.6377
-20.468 -9.48837
-19.7382 -8.40535
-18.9574 -7.85135
-18.0563 -7.47587
-16.8412 -6.88153
-15.5076 -6.15998
-14.1763 -5.43461
-12.9022 -5.00207
-11.9411 -5.43567
-11.5138 -6.28103
-11.4585 -7.24994
-11.2089 -8.64013
-10.9056 -10.153
-10.7902 -11.6661
-10.6087 -13.5419
-10.3656 -14.7518
-10.0651 -15.8414
-9.75352 -17.1102
-9.52007 -18.6847
-9.28164 -20.1378
-8.90539 -21.7085
-8.61497 -23.8287
-8.12303 -25.3995
-7.64123 -27.3361
-7.18957 -28.6674
-7.24708 -29.6918
-7.64695 -31.509
-8.61699 -33.685
-9.33216 -34.8417
-10.1165 -35.992
-10.9696 -37.4406
-12.1731 -39.2597
-13.2668 -41.0721
-14.1145 -42.4636
-15.5088 -44.0951
-16.4717 -45.4293
-17.0771 -46.46
-17.8067 -47.0608
-19.0161 -46.9341
-20.4686 -46.7507
-22.0444 -46.6937
-22.5213 -47.0025
-22.8815 -47.7262
-22.8927 -48.5094
-23.372 -49.0596
-24.1027 -49.4233
-23.2539 -50.4537
-21.9225 -50.9373
-20.7099 -51.3541
-19.4427 -51.906
-18.4113 -52.384
-17.6251 -52.8084
-16.776 -53.4695
-15.9321 -53.8998
-14.9051 -54.3849
-14.2952 -54.863
-13.753 -55.3509
-13.2689 -55.3497
-12.9663 -54.5027
-12.6041 -54.0115
-11.3927 -53.8995
-10.1243 -53.4735
-9.76015 -52.3247
-10.0637 -51.543
-11.2758 -51.1809
-11.9967 -50.7496
-12.7219 -50.0849
-13.0258 -49.239
-12.9044 -48.514
-12.1212 -47.603
-11.1534 -46.817
